CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
KABWE,Eagle River,Undetermined,,River,Water Feature,RIV,27caa8bed05511d892e2080020a0f4c9,67.2992455,-137.1406824,,Yukon,2000000,1981-10-09,Yukon-Department of Tourism and Culture
KABWG,Eagle's Nest Bluff,Undetermined,,Bluff,Terrain Feature,CLF,0c6f2b6a849c20c38c24c99b44051a58,62.0166667,-135.8000000,,Yukon,50000,1954-09-02,Yukon-Department of Tourism and Culture
KABWI,Ear Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f2bab849c20c39a650b6908d3814d,60.6786110,-135.0425000,,Yukon,50000,1980-07-18,Yukon-Department of Tourism and Culture
KABWJ,Earn Hills,Undetermined,,Hills,Terrain Feature,MTN,0c6f2c2d849c20c3d39a0dc2737e223c,62.7547918,-134.0072978,,Yukon,250000,1954-09-02,Yukon-Department of Tourism and Culture
KABWK,Earn Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f2bed849c20c391517966ad16c263,62.8341667,-134.2875000,,Yukon,1000000,1936-06-30,Yukon-Department of Tourism and Culture
KABWL,Earn Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6f2cb2849c20c3d7e0a577f2355ada,62.9173998,-134.1418969,,Yukon,50000,1954-09-02,Yukon-Department of Tourism and Culture
KABWM,Earn River,Undetermined,,River,Water Feature,RIV,0c6f2c70849c20c329206fabdf070689,62.7363812,-134.6972185,,Yukon,250000,1946-11-05,Yukon-Department of Tourism and Culture
KABWN,East Arm,Undetermined,,Arm,Water Feature,BAY,0c6f2cf9849c20c33e48ca0012c10ad3,61.4288889,-129.3825000,,Yukon,1000000,1951-06-07,Yukon-Department of Tourism and Culture
KABWO,East Blackstone River,Undetermined,,River,Water Feature,RIV,27d6417fd05511d892e2080020a0f4c9,64.8358333,-138.3550000,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KABWP,East Blank Creek,Undetermined,,Creek,Water Feature,RIV,0c6f2d3b849c20c3b48e70f110f70256,60.4038889,-130.8102778,,Yukon,250000,1952-07-03,Yukon-Department of Tourism and Culture
KABWV,East McQuesten River,Undetermined,,River,Water Feature,RIV,31c3df55d05411d892e2080020a0f4c9,64.1188567,-136.0593000,,Yukon,250000,1981-10-05,Yukon-Department of Tourism and Culture
KABWW,East Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6f2d7a849c20c34b999173b3e4ff08,61.8796230,-135.9134930,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KABWX,East O'Brien Creek,Undetermined,,Creek,Water Feature,RIV,31cedbd6d05411d892e2080020a0f4c9,64.0768119,-137.9629150,,Yukon,250000,1981-10-05,Yukon-Department of Tourism and Culture
KABWY,East Peak,Undetermined,,Peak,Terrain Feature,MTN,0cf75fa9849c20c3f40528ebe6bd3ac6,61.2166667,-132.3527778,,Yukon,250000,1951-11-01,Yukon-Department of Tourism and Culture
KABXB,East Rackla River,Undetermined,,River,Water Feature,RIV,0c6f2dbc849c20c3cea6f70c1cf53025,64.2281146,-134.0907042,,Yukon,250000,1957-11-08,Yukon-Department of Tourism and Culture
KABXC,East Ridge,Undetermined,,Ridge,Terrain Feature,MTN,31d9d857d05411d892e2080020a0f4c9,63.8608330,-136.7505560,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KABXD,East Seela Creek,Undetermined,,Creek,Water Feature,RIV,0cf76060849c20c3184da01e7d63cbfa,64.7408511,-138.6398599,,Yukon,250000,1980-03-10,Yukon-Department of Tourism and Culture
KABXE,East Tummel River,Undetermined,,River,Water Feature,RIV,91bb0e1ec6cd11d892e2080020a0f4c9,62.5808826,-135.2228192,,Yukon,50000,1954-09-02,Yukon-Department of Tourism and Culture
KABWR,Easter Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,31b8e2d4d05411d892e2080020a0f4c9,60.6222222,-138.7444444,,Yukon,250000,1981-02-03,Yukon-Department of Tourism and Culture
KABXG,Eckman Creek,Undetermined,,Creek,Water Feature,RIV,0c6f2dfc849c20c3cd6db34e3bb96ed6,60.7348273,-130.1585311,,Yukon,250000,1952-07-03,Yukon-Department of Tourism and Culture
KABXN,Ed Mountain,Undetermined,,Mountain,Terrain Feature,MTN,27ecafb1d05511d892e2080020a0f4c9,62.0913345,-140.8710927,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KABXH,Edgar Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f2e3d849c20c3139b3696a2f7645f,60.3019440,-130.7505560,,Yukon,250000,1947-06-03,Yukon-Department of Tourism and Culture
KABXJ,Edigii Hill,Gwich'in,,Hill,Terrain Feature,MTN,0c6f2e7e849c20c30bdbb89de26513dc,66.3180555,-134.9069443,,Yukon,250000,1977-08-10,Yukon-Department of Tourism and Culture
KBAGB,Edigiinjik,Gwich'in,,River,Water Feature,RIV,0c6f063b849c20c34700d0f7739e7b44,66.4969444,-134.1827778,,Yukon,2000000,2013-05-30,Yukon-Department of Tourism and Culture
KABXK,Edith Creek,Undetermined,,Creek,Water Feature,RIV,31e4fbe8d05411d892e2080020a0f4c9,61.7427826,-140.1753593,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KABXM,Edmonton Creek,Undetermined,,Creek,Water Feature,RIV,31f0e2c9d05411d892e2080020a0f4c9,63.7775098,-134.8211057,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KBAGJ,Edrìi,Gwich'in,,Mountain,Terrain Feature,MTN,355f85fa0a0012042ccd78807359d699,64.9458330,-137.0819440,,Yukon,50000,2013-05-30,Yukon-Department of Tourism and Culture
KBAFW,Edrìinjik,Gwich'in,,River,Water Feature,RIV,38104454d05411d892e2080020a0f4c9,65.8555550,-136.3761110,,Yukon,5000000,2013-05-30,Yukon-Department of Tourism and Culture
KABXO,Edwards Creek,Undetermined,,Creek,Water Feature,RIV,31fcc9aad05411d892e2080020a0f4c9,63.8010018,-134.7321872,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KABXP,Edwards Lake,Undetermined,,Lake,Water Feature,LAKE,27f7fa52d05511d892e2080020a0f4c9,63.6994444,-134.2355556,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KAIHF,Edzī Nâdlä́t,Northern Tutchone,,Mountain,Terrain Feature,MTN,11733e8b849c20c343349fafedf0567f,62.0480560,-134.4450000,,Yukon,50000,2004-03-08,Yukon-Department of Tourism and Culture
KAIHI,Edzenághrō Mǟn,Northern Tutchone,,Lake,Water Feature,LAKE,0cf75d84849c20c3da854d6fea87b4e3,62.3338889,-134.6669444,,Yukon,1000000,2004-03-08,Yukon-Department of Tourism and Culture
KAIAL,Eghá' Dā'ṓli Lake,Kaska,,Lake,Water Feature,LAKE,46a2bcc0bbe311d892e2080020a0f4c9,62.2855556,-132.4738889,,Yukon,250000,2011-11-25,Yukon-Department of Tourism and Culture
KABXS,Ehnjuu Choo Creek,Gwich'in,,Creek,Water Feature,RIV,0c6f2f00849c20c350c5848a61746f0e,66.2280555,-136.5747221,,Yukon,250000,1977-11-30,Yukon-Department of Tourism and Culture
KBAHA,Eight Mile Point,Undetermined,,Point,Terrain Feature,CAPE,6f0f95790a00120429502621e4feedbe,60.2025000,-132.8775000,,Yukon,50000,2013-03-01,Yukon-Department of Tourism and Culture
KABXW,Eight Pup,Undetermined,,Pup,Water Feature,RIV,44a06d9cc6be11d892e2080020a0f4c9,64.0016667,-139.1066667,,Yukon,50000,1965-09-16,Yukon-Department of Tourism and Culture
KABXV,Eighteen Mile Creek,Undetermined,,Creek,Water Feature,RIV,0c6f2f41849c20c30ff19483faf69c36,63.2082575,-139.9957655,,Yukon,250000,1953-07-02,Yukon-Department of Tourism and Culture
KABXY,Eighty Pup,Undetermined,,Pup,Water Feature,RIV,0c6f2f82849c20c3a992099409ffff26,64.0080556,-139.0861111,,Yukon,50000,1957-06-06,Yukon-Department of Tourism and Culture
KABXZ,Eikland Mountain,Undetermined,,Mountain,Terrain Feature,MTN,32129b9cd05411d892e2080020a0f4c9,62.2256496,-140.8354910,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KABYA,Einarson Creek,Undetermined,,Creek,Water Feature,RIV,0c6f2fc4849c20c39cf81753de855e84,63.7530462,-131.6307902,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KABYB,Einarson Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f3005849c20c337cedeb22aad2bb0,63.9238888,-131.6069443,,Yukon,250000,1946-11-05,Yukon-Department of Tourism and Culture
KBAEV,Ekį́ʼ,Kaska,,Hill,Terrain Feature,MTN,b0eacd4a0a001204411edf1c10f8e288,62.0366670,-132.5180560,,Yukon,50000,2012-02-28,Yukon-Department of Tourism and Culture
KAIHN,Ekín,Northern Tutchone,,Hill,Terrain Feature,MTN,11734270849c20c3fe2773d341b937e3,61.9011111,-134.6347221,,Yukon,50000,2004-03-08,Yukon-Department of Tourism and Culture
KBAEX,Elḗs Túéʼ Creek,Kaska,,Creek,Water Feature,RIV,b0ead9260a0012041f4a88249b08f627,62.4605550,-132.6747220,,Yukon,50000,2012-02-28,Yukon-Department of Tourism and Culture
KABYD,Elbow Creek,Undetermined,,Creek,Water Feature,RIV,0c6f3089849c20c3f9131d7b0246b863,60.4943228,-134.2912484,,Yukon,50000,1952-09-04,Yukon-Department of Tourism and Culture
KABYE,Elbow Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f3047849c20c37525f15d8f1c55be,60.5141667,-134.2816667,,Yukon,50000,1952-09-04,Yukon-Department of Tourism and Culture
KABYF,Eldorado Creek,Undetermined,,Creek,Water Feature,RIV,28031de3d05511d892e2080020a0f4c9,63.9194444,-139.3133333,,Yukon,250000,1983-01-11,Yukon-Department of Tourism and Culture
KABYI,Eliza Creek,Undetermined,,Creek,Water Feature,RIV,0c6f30ca849c20c36695906f497ff5b4,62.0779066,-137.1927730,,Yukon,50000,1968-11-08,Yukon-Department of Tourism and Culture
KABYJ,Ellen Creek,Undetermined,,Creek,Water Feature,RIV,321dbf2dd05411d892e2080020a0f4c9,66.6905556,-137.9513889,,Yukon,250000,1981-10-09,Yukon-Department of Tourism and Culture
KABYK,Elliott Creek,Undetermined,,Creek,Water Feature,RIV,0c6f310a849c20c313f29235ea9d1fb8,64.6013590,-135.8145865,,Yukon,250000,1945-04-21,Yukon-Department of Tourism and Culture
KABYL,Elliott Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f319b849c20c3da7ee311b708d5c8,64.4871179,-135.5742225,,Yukon,250000,1955-04-07,Yukon-Department of Tourism and Culture
KABYM,Elliott Ridge,Undetermined,,Ridge,Terrain Feature,MTN,0c6f3159849c20c37c6e4395a39f4ffd,64.4932183,-135.3781251,,Yukon,250000,1955-04-07,Yukon-Department of Tourism and Culture
KAHOW,Elmer Creek,Undetermined,,Creek,Water Feature,RIV,0c703209849c20c36b5067d7a68431af,63.5284951,-130.6216396,,Yukon,250000,1982-08-11,Yukon-Department of Tourism and Culture
KABYO,Elsa,Undetermined,,Settlement,Populated Place,UNP,280eb6a4d05511d892e2080020a0f4c9,63.9100000,-135.4908333,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KABYS,Emerald Creek,Undetermined,,Creek,Water Feature,RIV,0c6f31e7849c20c3b0f98879021b0fe1,63.3805813,-131.8032124,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KABYU,Emerald Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f323d849c20c3e390f8a1a337ee61,63.5467309,-131.2291688,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KABYV,Emery Creek,Undetermined,,Creek,Water Feature,RIV,3236c56fd05411d892e2080020a0f4c9,60.9566667,-137.0386111,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KABYW,Empire Creek,Undetermined,,Creek,Water Feature,RIV,322bc8eed05411d892e2080020a0f4c9,64.0490162,-139.6923995,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KABYX,Empire Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6f327f849c20c30660554709db3a14,69.1237788,-140.8570677,,Yukon,250000,1963-11-21,Yukon-Department of Tourism and Culture
KABYZ,Enchantment Creek,Undetermined,,Creek,Water Feature,RIV,281d3595d05511d892e2080020a0f4c9,63.9377778,-140.1566667,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KABZA,Enger Creek,Undetermined,,Creek,Water Feature,RIV,282af136d05511d892e2080020a0f4c9,62.3880088,-140.8404961,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KABZB,Enger Lakes,Undetermined,,Lakes,Water Feature,LAKE,3241c1f0d05411d892e2080020a0f4c9,62.2551605,-140.6997457,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KABZD,Engineer Creek,Undetermined,,Creek,Water Feature,RIV,324d0c91d05411d892e2080020a0f4c9,65.3603927,-138.3014438,,Yukon,250000,1981-09-24,Yukon-Department of Tourism and Culture
KAHYF,Engles Creek,Undetermined,,Creek,Water Feature,RIV,0cac1e9c849c20c3b28a1a7c7fa4599d,61.2671810,-134.2419206,,Yukon,50000,1988-12-02,Yukon-Department of Tourism and Culture
KABZE,English Creek,Undetermined,,Creek,Water Feature,RIV,283689f7d05511d892e2080020a0f4c9,60.3922905,-132.2172589,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KABZF,Englishmans Range,Undetermined,,Range,Terrain Feature,MTN,3263c8e3d05411d892e2080020a0f4c9,60.4310357,-131.9606988,,Yukon,1000000,1980-07-22,Yukon-Department of Tourism and Culture
KABZG,Ensley Creek,Undetermined,,Creek,Water Feature,RIV,32580912d05411d892e2080020a0f4c9,63.8973017,-139.7168405,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KABZH,Enterprise Creek,Undetermined,,Creek,Water Feature,RIV,2841d498d05511d892e2080020a0f4c9,65.8408262,-136.9942301,,Yukon,250000,1981-10-05,Yukon-Department of Tourism and Culture
KABZI,Erickson Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c6f32c0849c20c38aa27dfba1d63d51,63.9280556,-135.2855556,,Yukon,50000,1950-09-07,Yukon-Department of Tourism and Culture
KABZL,Ervin Creek,Undetermined,,Creek,Water Feature,RIV,0c6f3301849c20c33cea18b1942a9dec,64.4591071,-135.2623495,,Yukon,250000,1955-04-07,Yukon-Department of Tourism and Culture
KABZM,Esau Hill,Undetermined,,Hill,Terrain Feature,MTN,32799ad5d05411d892e2080020a0f4c9,65.7099851,-136.9394533,,Yukon,250000,1981-10-05,Yukon-Department of Tourism and Culture
KABZN,Escape Reef,Undetermined,,Reef,Terrain Feature,SHL,0c6f3382849c20c37460bf25ff78de18,68.9949561,-137.2504966,,Yukon,250000,1959-06-04,Yukon-Department of Tourism and Culture
KABZO,Escarpment Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6f3342849c20c3aa9d2ff20ccdbadd,60.0457552,-134.5100795,,Yukon,250000,1956-01-31,Yukon-Department of Tourism and Culture
KBAHJ,Eshjàni Taméhge,Tlingit,,Mountain,Terrain Feature,MTN,491f6b5e0a0012045891b2c8b1c77798,60.7894444,-132.3938889,,Yukon,50000,2013-03-01,Yukon-Department of Tourism and Culture
KABZP,Esker Creek,Undetermined,,Creek,Water Feature,RIV,3286ba36d05411d892e2080020a0f4c9,60.2577778,-137.2725000,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KABZQ,Esker Lake,Undetermined,,Lake,Water Feature,LAKE,5f248a9bba3611d892e2080020a0f4c9,60.0052780,-127.3588890,,Yukon,250000,1953-10-01,Yukon-Department of Tourism and Culture
KABZR,Ess Hill,Undetermined,,Hill,Terrain Feature,MTN,0c6f3403849c20c3662463621607a381,62.5422222,-135.6925000,,Yukon,50000,1954-09-02,Yukon-Department of Tourism and Culture
KABZS,Ess Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f33c3849c20c3484a0642140caf57,62.4863889,-135.5827778,,Yukon,250000,1951-03-07,Yukon-Department of Tourism and Culture
KBADG,Etʼonyäk Mǟn,Northern Tutchone,,Lake,Water Feature,LAKE,41c1f4afd05411d892e2080020a0f4c9,64.1183330,-135.3280560,,Yukon,1000000,2011-03-14,Yukon-Department of Tourism and Culture
KABZT,Ethel Creek,Undetermined,,Creek,Water Feature,RIV,329dc4a8d05411d892e2080020a0f4c9,63.3257407,-135.7051846,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KABZU,Ethel Lake,Undetermined,,Lake,Water Feature,LAKE,3292a117d05411d892e2080020a0f4c9,63.3697220,-136.0827780,,Yukon,1000000,1981-02-13,Yukon-Department of Tourism and Culture
KABZV,Ethel Lake Gap,Undetermined,,Gap,Terrain Feature,VALL,0c6f3444849c20c32b2f31ba7dbf0ccb,63.4144444,-136.1944444,,Yukon,250000,1957-06-06,Yukon-Department of Tourism and Culture
KABZW,Ettrain Creek,Undetermined,,Creek,Water Feature,RIV,284d1f39d05511d892e2080020a0f4c9,65.4469444,-141.0000000,,Yukon,250000,1981-09-24,Yukon-Department of Tourism and Culture
KABZX,Eureka Creek,Undetermined,,Creek,Water Feature,RIV,32a89a19d05411d892e2080020a0f4c9,63.6283882,-138.8172247,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KABZY,Eureka Dome,Undetermined,,Dome,Terrain Feature,MTN,285869dad05511d892e2080020a0f4c9,63.5366667,-138.8133333,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KACAA,Evelyn Creek,Undetermined,,Creek,Water Feature,RIV,32b3969ad05411d892e2080020a0f4c9,60.7884786,-133.0464427,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KACAE,Examiner Gulch,Undetermined,,Gulch,Terrain Feature,VALL,32beba2bd05411d892e2080020a0f4c9,64.0300000,-139.4025000,,Yukon,50000,1983-10-11,Yukon-Department of Tourism and Culture
KACAF,Excell Creek,Undetermined,,Creek,Water Feature,RIV,0c6f3485849c20c3065ee44038c368a0,62.1397421,-132.9962586,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KACAG,Excelsior Creek,Undetermined,,Creek,Water Feature,RIV,32c98f9cd05411d892e2080020a0f4c9,62.8844444,-138.9563889,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KACAH,Excelsior Creek,Undetermined,,Creek,Water Feature,RIV,32d4650dd05411d892e2080020a0f4c9,63.4401734,-139.7090343,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KACAI,Expectation Pass,Undetermined,,Pass,Terrain Feature,VALL,0c6f34c6849c20c3774221d2087fd89c,61.1675026,-139.3409764,,Yukon,250000,1973-10-15,Yukon-Department of Tourism and Culture
KAIAR,Eyān Lué' Lake,Kaska,,Lake,Water Feature,LAKE,0d0180df849c20c3504574f7ffc06b89,62.1100000,-132.0261111,,Yukon,50000,1994-04-11,Yukon-Department of Tourism and Culture
KBAUH,Ezhìnjik,Gwich'in,,River,Water Feature,RIV,27caa8bed05511d892e2080020a0f4c9,67.2992455,-137.1406824,,Yukon,2000000,2018-09-11,Yukon-Department of Tourism and Culture
KACAL,Fairchild Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f3547849c20c3eb718a31bd400dea,64.9783333,-133.7725000,,Yukon,250000,1957-11-08,Yukon-Department of Tourism and Culture
KACAM,Fairview Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6f3507849c20c38be48777b377542e,61.8348157,-135.8913318,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KACAN,Fairweather Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f3589849c20c344aeb24777b24014,63.2175000,-132.4347222,,Yukon,1000000,1946-11-05,Yukon-Department of Tourism and Culture
KACAO,Faith Creek,Undetermined,,Creek,Water Feature,RIV,32df889ed05411d892e2080020a0f4c9,63.9633518,-135.0456258,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KACAP,Falconer Gulch,Undetermined,,Gulch,Terrain Feature,VALL,44ab912dc6be11d892e2080020a0f4c9,64.0277778,-139.4380556,,Yukon,50000,1965-09-16,Yukon-Department of Tourism and Culture
KACAS,Falls Creek,Undetermined,,Creek,Water Feature,RIV,0c6f35c9849c20c3a9f668088c024cbf,64.2961111,-135.4086111,,Yukon,250000,1955-04-07,Yukon-Department of Tourism and Culture
KACAR,Falls Creek,Undetermined,,Creek,Water Feature,RIV,0c6f360a849c20c34cbcd48c6e15aafd,61.0258333,-133.8452778,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KACAT,False Canyon,Undetermined,,Canyon,Terrain Feature,VALL,0c6f364b849c20c39ebe9c94b3429bf9,60.7005556,-129.1036111,,Yukon,250000,1947-06-03,Yukon-Department of Tourism and Culture
KACAU,False Canyon,Undetermined,,Canyon,Terrain Feature,VALL,32ea5e0fd05411d892e2080020a0f4c9,62.0422222,-132.0483333,,Yukon,250000,1980-08-05,Yukon-Department of Tourism and Culture
KACAV,False Canyon Creek,Undetermined,,Creek,Water Feature,RIV,33007e21d05411d892e2080020a0f4c9,60.7025000,-129.0675000,,Yukon,250000,1980-07-14,Yukon-Department of Tourism and Culture
KACAW,False Pass Creek,Undetermined,,Creek,Water Feature,RIV,32f55a90d05411d892e2080020a0f4c9,60.3413057,-129.4883389,,Yukon,250000,1980-07-14,Yukon-Department of Tourism and Culture
KACAX,False Teeth Creek,Undetermined,,Creek,Water Feature,RIV,330b5392d05411d892e2080020a0f4c9,62.1997222,-137.8275000,,Yukon,250000,1980-12-08,Yukon-Department of Tourism and Culture
KACAY,Fan Creek,Undetermined,,Creek,Water Feature,RIV,0c6f368d849c20c395f479a250a4bf80,62.2970944,-134.5709882,,Yukon,50000,1954-09-02,Yukon-Department of Tourism and Culture
KACAZ,Fango Lake,Undetermined,,Lake,Water Feature,LAKE,0c6f36ce849c20c3254739f9e4efd47c,63.6747222,-131.7002778,,Yukon,250000,1973-11-09,Yukon-Department of Tourism and Culture
KACBA,Fantasque Lake,Undetermined,,Lake,Water Feature,LAKE,0cf76129849c20c37c2117aabffc6e66,60.2477778,-124.9294444,,Yukon,250000,1958-05-01,Yukon-Department of Tourism and Culture
KACBC,Faro,Undetermined,,Town,Populated Place,TOWN,0cf761bd849c20c3e57e2b3741dcb836,62.2263889,-133.3558333,,Yukon,15000000,1969-02-27,Yukon-Department of Tourism and Culture
KACBE,Faro Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c6f370e849c20c3d2fec15d3655aff5,63.9719444,-135.2297222,,Yukon,50000,1950-09-07,Yukon-Department of Tourism and Culture
KAHWQ,Faro Peak,Undetermined,,Peak,Terrain Feature,MTN,0cf7aad1849c20c301ba0ff99fc888c2,62.3019822,-133.5212054,,Yukon,250000,1988-01-11,Yukon-Department of Tourism and Culture
KACBF,Fat Creek,Undetermined,,Creek,Water Feature,RIV,5f4bc1acba3611d892e2080020a0f4c9,60.1825000,-132.9080556,,Yukon,250000,2000-10-23,Yukon-Department of Tourism and Culture
KACBG,Fat Lake,Undetermined,,Lake,Water Feature,LAKE,33167723d05411d892e2080020a0f4c9,60.1697222,-132.9161111,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KACBI,Faulkner Gulch,Undetermined,,Gulch,Water Feature,RIV,0c6f374e849c20c3b8a82e323472a5a3,64.0097222,-135.1847222,,Yukon,50000,1950-09-07,Yukon-Department of Tourism and Culture
